date,Up/Down,원/달러(저가),원/달러(종가), open _x, high _x, low _x, close _x,전일대비,증감률, volume _x, value ,MA(5),WMA(5),중심선, 상한선 ,하한선,%B,band width,전일대비.1,상승분,하락분,AU,AD,RS,RSI, 12EMA ,26EMA,MACD, MACD 시그널 ,%K,%D, open _y, high _y, low _y, close _y, volume _y, 환률 ,  원화환산  ,open,high,low,close,volume,소비자물가지수,등락,등락률,market_premium,price_usd_open,price_usd_high,price_usd_low,price_usd_close,price_usd_adj_close,nvt_golden_cross,stock_to_flow,stock_to_flow_reversion,puell_multiple,stablecoin_supply_ratio,mpi,outflow_total,outflow_top10,outflow_mean,outflow_mean_ma7,reserve_x,reserve_usd_x,reserve_y,reserve_usd_y,reserve_bi,reserve_usd_bi,FGI,reserve_co,reserve_usd_co,reserve_der,reserve_usd_der,reserve_spot,reserve_usd_spot,reserve_all,reserve_usd_all,reserve,reserve_usd
2018-04-05,Down,1057.0,1059.7,7492000,7834000,7188000,7408000,-84000,-0.0112,32381,243000000000.0,7636800,7612400,7877900,8780002,6975797.811000001,0.24,0.23,-84000,0,84000,196000.0,405400.0,0.48347311299999995,32.59062188,8097454,8895181,-797727,-745764,29.50367647,53.03308824,6796.1,6902.0,6566.69,6770.76,39030,1060,7177006,6791.68,6933.11,6568.64,6785.85,14454.29417,249.55,1,0.56,71.13111039,10.79,11.29,10.44,11.01,11.01,-1.132182565,8697.526818,0.78181938,0.918472517,47.89018589,-1.167655788,266.07581899999997,260.47863959999995,2.19897371,3.101357723,798846.6461,5432073314,798846.6461,5432073314,156537.9651,1064441726.0,17,652804.8012,4439004103,798846.6461,5432073314,1416709.493,9633475795,2215556.139,15065549110.0,798846.6460609891,5432073314.31689
2018-04-06,Down,1063.2,1069.6,7408000,7488000,7125000,7280000,-128000,-0.0173,9429,68879512444.0,7596400,7493467,7740800,8542375,6939224.651000001,0.21,0.21,-128000,0,128000,235000.0,359166.6667,0.6542923429999999,39.55119215,7971692,8775538,-803846,-757380,14.76190476,27.16328198,6770.0,6850.0,6500.0,6601.39,27455,1070,7063487,6785.86,6847.0,6518.88,6619.01,10756.54968,249.55,1,0.56,67.96507918,10.67,10.8299,10.45,10.55,10.55,-1.149628563,9832.986837999999,0.67181927,0.8033260240000001,46.75901448,-1.146764403,176.448429,168.4625001,1.49532567,3.122721191,784688.1445,5183642035,784688.1445,5183642035,155383.4453,1026461486.0,19,652939.8866,4313314362,784688.1445,5183642035,1413425.648,9337075698,2198113.793,14520717734.0,784688.1444613792,5183642035.430426
2018-04-07,Up,1063.2,1069.6,7277000,7673000,7232000,7533000,253000,0.0348,12182,91234343726.0,7561000,7472333,7621100,8080530,7161669.526000001,0.4,0.12,253000,253000,0,239500.0,268000.0,0.893656716,47.19211823,7904201,8683498,-779297,-761764,38.85714286,27.7075747,6601.39,7070.0,6586.28,6895.8,32270,1070,7378506,6619.01,7064.64,6605.08,6894.01,10351.37367,249.55,1,0.56,66.62050397,10.713333333333333,10.879933333333334,10.479999999999999,10.55,10.55,-0.896600486,7539.623242000001,0.9120396000000001,1.074300548,48.76078198,-1.2153195890000001,172.86642709999998,169.2236007,1.72866427,2.3578323709999998,786199.3653,5406248833,786199.3653,5406248833,155361.6323,1068334166.0,20,652113.2393,4484214302,786199.3653,5406248833,1409191.3630000001,9690212808,2195390.728,15096461640.0,786199.3653437791,5406248832.82775
2018-04-08,Up,1063.2,1069.6,7533000,7657000,7480000,7622000,89000,0.0118,11679,88577530198.0,7467000,7492667,7591800,8007843,7175756.925,0.54,0.11,89000,89000,0,209400.0,256750.0,0.8155793570000001,44.92116272,7860785,8604868,-744083,-758228,49.94974874,34.52293212,6895.81,7109.13,6880.0,7018.0,21428,1070,7509260,6894.01,7099.99,6880.0,7020.01,6296.849407,249.55,1,0.56,65.27592876,10.756666666666668,10.929966666666667,10.51,10.55,10.55,-0.835953768,8430.392445,0.83100955,0.972152505,49.65938364,-1.11067027,282.12226089999996,280.68411789999993,3.10024463,2.44549016,784934.296,5499042979,784934.296,5499042979,153462.0481,1075114698.0,17,652071.17,4568238905,784934.296,5499042979,1409670.336,9875779163,2194604.6319999998,15374822142.0,784934.2960168791,5499042978.532254
2018-04-09,Down,1065.2,1067.1,7621000,7752000,7290000,7450000,-172000,-0.0226,16765,127000000000.0,7458600,7487000,7576600,8001063,7152136.857000001,0.35,0.11,-172000,0,172000,238000.0,239800.0,0.992493745,49.81163667,7797588,8519323,-721735,-750929,45.83921016,44.88203392,7011.04,7185.0,6611.0,6782.72,34078,1067,7237162,7020.01,7169.53,6617.0,6771.13,13940.47924,249.55,1,0.56,63.93135355,10.8,10.98,10.54,10.55,10.55,-0.517684432,9234.286962999999,0.73585947,0.8784853890000001,47.9151118,-1.214066154,176.84795680000002,170.37328380000002,1.40355521,2.06552927,778944.7163,5293036452,778944.7163,5293036452,152916.8094,1039090746.0,21,651995.4703,4430398870,778944.7163,5293036452,1409135.304,9575268144,2188080.02,14868304596.0,778944.7162684691,5293036451.942735
2018-04-10,Down,1063.8,1066.4,7449000,7468000,7263000,7428000,-22000,-0.003,12264,90344438501.0,7462600,7476800,7549700,7974328,7125072.116,0.36,0.11,-22000,0,22000,238000.0,201200.0,1.182902584,54.18943534,7740728,8438484,-697756,-740294,48.32535885,48.03810592,6781.55,6890.0,6656.0,6843.9,22327,1066,7295597,6771.14,6893.29,6661.19,6824.99,7491.822998999999,249.55,1,0.56,70.20230836,10.725,11.14,10.56,11.05,11.05,-0.394676708,8278.07429,0.82547862,0.957786887,48.33394116,-1.0030443340000001,167.1913137,164.0009808,1.39326095,1.9439844240000002,775408.1936,5298653673,775408.1936,5298653673,152864.7236,1044581726.0,18,652064.5263,4455800346,775408.1936,5298653673,1408044.2140000002,9621691785,2183452.4080000003,14920345458.0,775408.1935980191,5298653672.578289
2018-04-11,Up,1064.0,1066.3,7428000,7483000,7351000,7429000,1000,0.0001,13068,96697377106.0,7492400,7465600,7544400,7973574,7115225.722999999,0.37,0.11,1000,1000,0,181250.0,201200.0,0.90084493,47.39181592,7692770,8363707,-670938,-726423,37.88461538,44.0163948,6839.56,6990.0,6787.0,6953.79,23998,1066,7412740,6825.0,6974.0,6806.01,6942.99,8182.996006,249.55,1,0.56,73.99946329999999,11.05,11.54,11.0,11.48,11.48,-0.450316437,8433.324122,0.8238426999999999,0.951561845,49.11125036,-1.117147294,150.63259630000002,149.50017140000003,1.33303183,1.8075794669999998,777301.7838,5400484865,777301.7838,5400484865,152804.8415,1061647163.0,20,652068.3927,4530396765,777301.7838,5400484865,1415057.535,9831441224,2192359.319,15231926089.0,777301.783767879,5400484865.392065
2018-04-12,Up,1065.3,1069.5,7432000,8280000,7200000,8121000,692000,0.0931,40390,316000000000.0,7610000,7675133,7585500,8132722,7038278.472999999,0.99,0.14,692000,692000,0,258750.0,201200.0,1.286033797,56.25611479999999,7758651,8345729,-587078,-698554,85.27777778,57.162583999999995,6953.78,8012.23,6743.2,7923.0,64862,1070,8477610,6943.0,8050.0,6767.77,7916.0,31205.933160000004,249.55,1,0.56,65.93207156,12.64,12.86,11.9,12.48,12.48,-0.498751616,8817.657037,0.8984245999999999,0.9742521479999999,55.95418506,-1.055713106,278.8034733,271.452363,0.51534838,1.5670615630000002,794487.2159999999,6293927726,794487.2159999999,6293927726,154287.2385,1222263503.0,18,652010.2043,5165224839,794487.2159999999,6293927726,1410355.3930000002,11172835420,2204842.609,17466763146.0,794487.216048389,6293927725.535337
2018-04-13,Up,1068.2,1069.5,8125000,8625000,7925000,8375000,254000,0.0313,29730,247000000000.0,7760600,7930133,7613800,8279349,6948251.324,1.07,0.17,254000,254000,0,257800.0,101500.0,2.539901478,71.75062622,7853474,8347897,-494423,-657728,82.45614035,68.53951117,7922.99,8233.39,7732.0,7877.41,55045,1070,8428829,7915.99,8220.0,7760.0,7893.19,22123.210069999997,249.55,1,0.56,80.48927009999998,13.2,13.52,13.0,13.52,13.52,-0.374638199,8230.813234000001,0.96183145,1.132534474,55.7138929,-0.907347949,167.2952261,162.2590884,0.41719508,1.413042907,782453.9095,6194417655,782453.9095,6194417655,152368.0439,1206245237.0,23,652547.579,5165994054,782453.9095,6194417655,1409845.3530000001,11161259264,2192299.2630000003,17355676918.0,782453.909500889,6194417654.919761
2018-04-14,Down,1068.2,1069.5,8375000,8575000,8120000,8350000,-25000,-0.003,18691,157000000000.0,7940600,8126600,7699600,8489771,6909428.778,0.91,0.21,-25000,0,25000,257800.0,86750.0,2.971757925,74.8222319,7929863,8348053,-418190,-609820,80.70175439,82.81189084,7877.48,8186.0,7810.0,7999.01,31621,1070,8558941,7893.19,8150.0,7830.0,8003.11,9338.060893,249.55,1,0.56,77.72236646999998,13.331666666666667,13.546666666666667,12.923333333333334,13.406666666666666,13.406666666666666,0.072563135,9914.023238,0.81000348,0.938285868,56.55068302,-1.199494242,158.6726344,158.3654531,2.55923604,1.5316960169999998,791368.1624,6354997615,791368.1624,6354997615,150759.5155,1210658208.0,23,652212.699,5237524510,791368.1624,6354997615,1407903.26,11306016955,2199271.423,17661014571.0,791368.162386009,6354997615.434219
2018-04-15,Up,1068.2,1069.5,8349000,8710000,8250000,8663000,313000,0.0375,15473,132000000000.0,8187600,8367400,7825100,8773052,6877147.913,0.94,0.24,313000,313000,0,267000.0,73000.0,3.657534247,78.52941176,8042653,8371382,-328729,-553602,96.88741722,86.68177065,8004.0,8429.54,7999.02,8355.0,27947,1070,8939850,8003.12,8392.56,8003.11,8355.25,9899.554583,249.55,1,0.56,74.95546284,13.463333333333333,13.573333333333332,12.846666666666666,13.293333333333333,13.293333333333333,0.43996040200000003,8333.645298000001,1.00249007,1.1403994579999999,59.08272415,-0.9861000129999999,345.2628986,343.2280492,2.85341239,1.496434269,791010.1183,6608412296,791010.1183,6608412296,149755.4587,1251116505.0,23,652804.2079,5453785298,791010.1183,6608412296,1409813.657,11778142513,2200823.775,18386554809.0,791010.118333129,6608412295.904535
2018-04-16,Down,1070.0,1074.0,8665000,8840000,8449000,8663000,0,0.0,17194,148000000000.0,8434400,8525867,7963400,8955409,6971390.645,0.85,0.25,0,0,0,269800.0,73000.0,3.695890411,78.70478413,8138091,8392984,-254893,-493860,89.20731707,88.93216289,8355.07,8419.0,7867.0,8064.92,36664,1074,8661724,8355.24,8398.98,7905.99,8048.93,13429.266230000001,249.55,1,0.56,72.18855921,13.595,13.6,12.77,13.18,13.18,0.41440857,9634.93038,0.83606243,0.9701298629999999,56.92552302,-1.07391758,591.8094488,587.3774438999999,5.3800859,2.064510081,783835.0328,6314107336,783835.0328,6314107336,147688.4088,1189689701.0,23,652569.2943,5256708868,783835.0328,6314107336,1411886.4319999998,11373314672,2195721.465,17687422007.0,783835.032756299,6314107335.645921
2018-04-17,Down,1066.5,1067.0,8663000,8704000,8360000,8450000,-213000,-0.0246,24695,212000000000.0,8500200,8531067,8055100,9040524,7069675.645,0.7,0.24,-213000,0,213000,315000.0,108000.0,2.916666667,74.46808511,8186077,8397207,-211130,-437314,57.37704918,81.15726116,8064.92,8173.7,7825.4,7885.02,32153,1067,8413316,8048.92,8162.5,7822.0,7892.1,10700.35753,249.55,1,0.56,65.83745714,13.37,13.55,12.19,12.43,12.43,0.086959922,8386.957924,0.9407065999999998,1.105481887,55.74445739,-0.955728398,334.07894930000003,331.0993788,3.37453484,2.347549209,777361.8333,6133125744,777361.8333,6133125744,144013.24599999998,1136216506.0,26,652580.4764,5148642432,777361.8333,6133125744,1411321.993,11134860081,2188683.826,17267985825.0,777361.833327119,6133125744.342451
2018-04-18,Up,1064.1,1068.7,8450000,8679000,8445000,8652000,202000,0.0239,20638,177000000000.0,8555600,8581667,8158100,9156153,7160046.5139999995,0.75,0.24,202000,202000,0,292400.0,86666.66667,3.3738461539999998,77.1368273,8257758,8416081,-158323,-381516,73.88888889,73.49108505,7890.96,8236.43,7868.0,8173.0,26969,1069,8736937,7892.11,8243.99,7879.8,8152.05,10973.85924,249.55,1,0.56,70.68272769,12.975,13.25,12.75,13.24,13.24,-0.17832311899999997,8492.794898,0.96028252,1.09068613,57.686857999999994,-0.993961955,353.2703933,348.961404,3.53270393,2.66178808,776272.1208,6330873696,776272.1208,6330873696,143392.3629,1169433906.0,24,652208.6817,5319076490,776272.1208,6330873696,1413758.9030000002,11529885996,2190031.024,17860759693.0,776272.1207942091,6330873696.375058
2018-04-19,Up,1059.2,1061.5,8652000,8999000,8601000,8994000,342000,0.0395,28768,254000000000.0,8684400,8727800,8312500,9302289,7322710.831,0.84,0.24,342000,342000,0,300666.6667,119000.0,2.5266106440000002,71.64416203,8371026,8458890,-87864,-322786,99.33244326,76.86612711,8173.99,8296.0,8080.0,8278.0,27114,1062,8791236,8152.05,8300.0,8101.47,8274.0,11936.236190000001,249.55,1,0.56,73.63283620000001,13.4,13.88,13.35,13.65,13.65,-0.04994402,7634.972942,1.08559651,1.2332843359999999,58.4639858,-0.8431659890000001,319.013755,313.321287,2.8483370999999997,2.995072183,778055.8957,6448916291,778055.8957,6448916291,144892.1712,1200938761.0,25,653721.7063,5418372362,778055.8957,6448916291,1413518.064,11715944476,2191573.96,18164860767.0,778055.8956673291,6448916291.238657
2018-04-20,Up,1065.5,1067.3,8994000,9666000,8710000,9552000,558000,0.062,25528,233000000000.0,8862200,9017000,8524900,9574107,7475692.89,0.99,0.25,558000,558000,0,393500.0,119000.0,3.306722689,76.7804878,8552714,8539861,12853,-255658,91.27105666,88.1641296,8273.84,8930.0,8177.09,8856.98,39795,1067,9450398,8274.0,8932.57,8216.21,8866.27,16415.30759,249.55,1,0.56,76.31099954,14.56,14.85,14.25,14.85,14.85,-0.071233151,9920.891851,0.89377373,0.976656948,62.62803126,-0.765142861,254.17572059999998,250.83147430000002,2.62036825,3.309811207,780592.3836,6921538034,780592.3836,6921538034,142826.5312,1266447494.0,26,652143.1371,5782574391,780592.3836,6921538034,1400811.635,12421042292,2181404.018,19342580326.0,780592.3835674691,6921538034.345214
2018-04-21,Up,1065.5,1067.3,9552000,9845000,9285000,9735000,183000,0.0192,18554,177000000000.0,9076600,9307933,8755500,9752229,7758771.251,0.99,0.23,183000,183000,0,308666.6667,119000.0,2.593837535,72.17459079999999,8734604,8628390,106215,-183283,92.59259259,94.3986975,8852.12,9035.0,8565.0,8915.31,40872,1067,9512636,8866.27,9038.87,8610.7,8915.42,12305.065690000001,249.55,1,0.56,77.42667991,14.843333333333334,15.083333333333334,14.503333333333334,14.983333333333333,14.983333333333333,0.15984059,8549.189834,1.0344953000000001,1.1759466570000001,62.96898405,-0.970666571,242.02303730000003,238.61856349999996,2.68914486,3.32836961,784651.1482,6939530605,784651.1482,6939530605,141079.5722,1247721374.0,32,652120.0571,5767412824,784651.1482,6939530605,1397717.571,12361549313,2182368.719,19301079917.0,784651.1482320491,6939530604.577854
2018-04-22,Down,1065.5,1067.3,9735000,9757000,9500000,9602000,-133000,-0.0137,12583,121000000000.0,9307000,9483067,8903600,9919141,7888059.473999999,0.84,0.23,-133000,0,133000,319600.0,123666.6667,2.584366577,72.10106783,8868050,8700509,167541,-113118,82.64285714,88.83550213,8915.31,9020.67,8727.68,8787.02,29458,1067,9375750,8915.42,9015.0,8754.01,8795.01,7805.767099,249.55,1,0.56,78.54236028,15.126666666666667,15.316666666666666,14.756666666666666,15.116666666666667,15.116666666666667,0.866026236,8496.757398,1.03529926,1.1888446559999999,62.14222925,-1.184540133,152.810003,151.4621004,1.54353538,3.141244323,777352.7812,6838128846,777352.7812,6838128846,140341.7982,1234542825.0,31,652118.8672,5736485344,777352.7812,6838128846,1396179.185,12281750825,2173531.9669999997,19119879671.0,777352.7812259891,6838128845.9095
2018-04-23,Up,1067.1,1069.0,9602000,9771000,9530000,9760000,158000,0.0165,12886,125000000000.0,9528600,9634067,9042100,10108024,7976175.631,0.84,0.24,158000,158000,0,292666.6667,173000.0,1.6917148359999998,62.84896206,9005273,8778990,226283,-45238,93.16720257,89.46755077,8785.7,8985.0,8745.0,8934.01,25838,1069,9550457,8795.0,8991.0,8775.1,8931.3,8040.33558,249.55,1,0.56,79.65804065,15.41,15.55,15.01,15.25,15.25,1.145978038,8886.497931999998,1.00546808,1.139595844,63.12339448,-0.847894417,268.46480130000003,264.6792856,2.46297983,2.724514884,780377.2890000001,6972741311,780377.2890000001,6972741311,137930.0795,1232417674.0,28,652512.2578,5830255749,780377.2890000001,6972741311,1396706.9640000002,12479702424,2177084.253,19452443735.0,780377.2889944192,6972741311.121144
2018-04-24,Up,1074.8,1076.8,9758000,10670000,9730000,10505000,745000,0.0763,23344,236000000000.0,9830800,9959533,9257600,10528373,7986827.259,0.99,0.27,745000,745000,0,364666.6667,173000.0,2.107899807,67.82393056,9236000,8906842,329158,29641,91.58163265,89.13056412,8934.0,9731.01,8922.0,9619.99,46269,1077,10360729,8931.31,9728.56,8930.0,9645.1,20843.27007,249.55,1,0.56,84.34606244,16.14,16.8801,16.0,16.88,16.88,0.6849954309999999,8552.158388,1.13125302,1.257411424,68.02801337,-0.8812666370000001,303.0490132,296.18529689999997,2.42439211,2.5887802090000003,812342.7251,7859135607,812342.7251,7859135607,166239.2416,1608307310.0,29,653869.625,6325963037,812342.7251,7859135607,1401845.102,13562367721,2214187.827,21421503328.0,812342.7251070192,7859135607.170249
2018-04-25,Down,1075.1,1080.6,10505000,10755000,9723000,9829000,-676000,-0.0644,25690,262000000000.0,9886200,9958933,9374200,10619054,8129346.3379999995,0.68,0.27,-676000,0,676000,364666.6667,340666.6667,1.070450098,51.70132325,9327231,8975150,352081,94129,37.00680272,73.91854598,9618.96,9759.82,8730.0,8869.99,81110,1081,9588459,9645.0,9763.49,8602.43,8865.98,31814.128839999998,249.55,1,0.56,78.97388494,15.925,15.93,13.9,15.07,15.07,0.011518282,11056.229140000001,0.80486868,0.9863028290000001,59.31732611,-1.055848999,197.46130359999998,194.0489901,2.49951017,2.4411811,856954.2537,7625875225,856954.2537,7625875225,199709.3644,1777176189.0,64,652872.2827,5809788030,856954.2537,7625875225,1393788.458,12403062150,2250742.711,20028937375.0,856954.2537263792,7625875224.988475
2018-04-26,Up,1077.8,1080.9,9829000,10508000,9510000,10130000,301000,0.0306,22295,219000000000.0,9965200,10040200,9520900,10741452,8300347.518999999,0.75,0.26,301000,301000,0,355571.4286,404500.0,0.879039378,46.78131755,9450734,9060695,390039,153311,50.19920319,59.59587952,8869.99,9307.48,8651.62,9266.0,43300,1081,10016546,8865.98,9318.0,8660.0,9272.11,15216.8497,249.55,1,0.56,74.21187816,14.9,15.55,14.5,15.35,15.35,0.24854648399999998,9645.795629,0.95918656,1.063610237,62.07454631,-0.7873777240000001,266.2120269,262.95693900000003,2.00159419,2.320217827,853854.8033,7899964968,853854.8033,7899964968,202281.1703,1871529155.0,47,652433.8993,6036395097,853854.8033,7899964968,1382488.773,12790948568,2236343.576,20690913535.0,853854.8032566792,7899964967.670179
2018-04-27,Down,1073.7,1076.6,10130000,10200000,9778000,9819000,-311000,-0.0307,17528,176000000000.0,10008600,9991467,9657800,10653589,8662010.544,0.58,0.21,-311000,0,311000,381166.6667,373333.3333,1.020982143,50.51910758,9507390,9116865,390525,200754,24.81927711,37.34176101,9267.03,9395.0,8889.0,8915.35,37241,1077,9601832,9272.12,9369.0,8910.0,8922.55,12087.28643,249.55,1,0.56,82.89039688,15.99,16.2,15.37,15.5,15.5,0.198243439,9578.86749,0.93136767,1.1008479629999999,59.69165303,-0.9168198470000001,201.3567565,198.1219853,1.67797297,2.18558993,849029.7469,7574574313,849029.7469,7574574313,203782.3176,1818033248.0,55,652366.8798,5820056869,849029.7469,7574574313,1389929.915,12400186764,2238959.662,19974761077.0,849029.7468970192,7574574312.880045
2018-04-28,Up,1073.7,1076.6,9821000,10118000,9750000,10043000,224000,0.0228,12165,122000000000.0,10065200,10002933,9796900,10551154,9042645.693,0.66,0.15,224000,224000,0,361500.0,373333.3333,0.968303571,49.19482876,9589792,9185468,404324,241468,42.81124498,39.27657509,8915.35,9427.48,8870.0,9348.0,34760,1077,10067796,8922.56,9447.0,8863.42,9329.99,8849.513663,249.55,1,0.56,82.09262111,16.04,16.21333333333333,15.453333333333333,15.616666666666667,15.616666666666667,0.08121455400000001,10627.556120000001,0.87896313,0.991182675,62.50441392,-0.9631550320000001,163.0306865,160.05336530000002,1.52365128,2.0190908469999997,830011.0362,7753323992,830011.0362,7753323992,205941.0912,1923743099.0,54,652404.6232,6094261639,830011.0362,7753323992,1394051.332,13022154128,2224062.369,20775478120.0,830011.0362051391,7753323991.730532
2018-04-29,Up,1073.7,1076.6,10043000,10256000,9894000,10187000,144000,0.0143,14834,150000000000.0,10001600,10043533,9916200,10477432,9354967.927000001,0.74,0.11,144000,144000,0,292500.0,373333.3333,0.783482143,43.92991239,9681670,9259656,422014,277577,54.37751004,40.66934404,9348.0,9570.51,9163.74,9419.0,38150,1077,10144263,9329.99,9512.5,9179.99,9389.01,7937.988122,249.55,1,0.56,81.29484534,16.09,16.226666666666667,15.536666666666665,15.733333333333333,15.733333333333333,0.016955376,8610.665719,1.09284311,1.223184976,62.91856959,-0.8316945240000001,343.728886,342.7689941,3.86212231,2.350317551,838362.7088,7889082515,838362.7088,7889082515,214254.5879,2016158526.0,61,652494.3454,6140041389,838362.7088,7889082515,1389125.0380000002,13071814777,2227487.746,20960897292.0,838362.7088300191,7889082515.448884
2018-04-30,Down,1065.7,1068.0,10187000,10292000,9934000,10138000,-49000,-0.0048,14851,150000000000.0,10063400,10089000,9974800,10492359,9457241.269,0.66,0.1,-49000,0,49000,314400.0,292250.0,1.075791275,51.825599600000004,9751874,9324718,427156,307493,62.9258517,53.37153557,9417.04,9458.64,9124.99,9246.01,35002,1068,9874739,9389.01,9447.0,9110.88,9243.83,8862.273201,249.55,1,0.56,80.49706957,16.14,16.24,15.62,15.85,15.85,0.204380897,8778.323765000001,1.05087185,1.187872083,61.86345244,-1.131447246,269.27881510000003,266.12408369999997,2.3213691,2.330087447,839732.8393,7746445871,839732.8393,7746445871,217495.5063,2006372846.0,59,652715.545,6021231280,839732.8393,7746445871,1388511.95,12808874632,2228244.789,20555320503.0,839732.8393329191,7746445871.340517
2018-05-01,Down,1065.7,1068.0,10135000,10144000,9740000,9896000,-242000,-0.0239,15400,153000000000.0,10016600,10033200,9990900,10487199,9494601.34,0.4,0.1,-242000,0,242000,314400.0,319500.0,0.984037559,49.59772835,9774048,9367035,407012,327397,28.26086957,48.52141044,9246.01,9248.99,8800.49,9071.48,41018,1068,9688341,9243.83,9245.37,8831.21,9072.29,11372.35045,250.55,1,0.99,73.32487031,15.3,15.33,14.76,14.94,14.94,0.08721229300000001,8612.646732,1.05555434,1.16595144,60.72673855,-1.1584128390000001,317.3316437,313.6857837,3.56552409,2.493106301,839508.5554,7632070220,839508.5554,7632070220,218284.9403,1984453859.0,56,652331.6457,5930423096,839508.5554,7632070220,1384267.408,12584536501,2223775.963,20216606720.0,839508.5553773592,7632070219.603164
2018-05-02,Up,1072.5,1076.1,9896000,10078000,9811000,10032000,136000,0.0137,11829,118000000000.0,10059200,10038333,10033900,10457096,9610704.112,0.5,0.08,136000,136000,0,310000.0,319500.0,0.9702660409999999,49.24543288,9813733,9416292,397441,341406,52.89855072,48.028424,9071.48,9268.0,8970.2,9247.84,26124,1076,9950676,9072.29,9251.05,8990.0,9190.48,8825.624615,250.55,1,0.99,64.80618197,14.9,15.15,14.3,14.44,14.44,-0.320483626,9720.987026,0.94861115,1.0518683229999999,64.25840086,-0.8313287009999999,206.9619735,200.5459178,1.76890576,2.388734243,839111.3536,7737812204,839111.3536,7737812204,216313.8551,1994724515.0,52,653687.4725,6027937627,839111.3536,7737812204,1383986.105,12762340213,2223097.458,20500152417.0,839111.3536078392,7737812203.578425
2018-05-03,Up,1074.7,1076.3,10032000,10785000,10010000,10683000,651000,0.0649,20391,209000000000.0,10187200,10246267,10126200,10658686,9593713.906,1.02,0.11,651000,651000,0,291200.0,319500.0,0.9114241,47.68298674,9947466,9510122,437344,360593,90.23923445,57.13288491,9247.81,9844.0,9168.4,9750.0,38768,1076,10491000,9190.47,9800.0,9131.0,9725.74,14956.454440000001,250.55,1,0.99,64.18822264,14.89,15.64,14.89,15.2,15.2,-0.471652566,9013.835653,1.08110617,1.161481781,67.88575684,-0.463006691,259.42273059999997,250.2624058,2.40206232,2.445943976,846274.0649,8246867418,846274.0649,8246867418,218541.1517,2129664583.0,55,653920.7168,6372400712,846274.0649,8246867418,1383333.3530000001,13480463631,2229607.417,21727331050.0,846274.0648696693,8246867418.399817
2018-05-04,Down,1074.8,1077.2,10670000,10901000,10500000,10645000,-38000,-0.0036,12582,134000000000.0,10278800,10398867,10140200,10717281,9563118.515,0.94,0.11,-38000,0,38000,291200.0,160000.0,1.82,64.53900709,10054779,9594187,460592,380593,77.95004307,73.69594275,9750.0,9830.04,9520.85,9713.99,28682,1077,10461967,9725.74,9745.0,9451.5,9685.0,10837.9026,250.55,1,0.99,69.16911506,15.525,15.7,15.26,15.59,15.59,-0.369774609,9863.965099,0.9857693999999999,1.094783685,68.97971474,-0.9283337290000001,160.5929687,156.93353169999997,1.3964606000000002,2.405727923,855085.3793,8314503918,855085.3793,8314503918,219655.6418,2135842501.0,56,654260.8309,6361767344,855085.3793,8314503918,1378875.9619999998,13407631409,2233961.341,21722135327.0,855085.3792651093,8314503918.39532
2018-05-05,Up,1074.8,1077.2,10645000,10907000,10621000,10820000,175000,0.0164,9582,103000000000.0,10415200,10579267,10239300,10902514,9576085.977,0.94,0.13,175000,175000,0,266000.0,160000.0,1.6625,62.44131455,10172505,9684988,487517,401978,92.54498715,86.91142155,9714.0,10020.0,9682.0,9864.0,24990,1077,10623528,9685.0,9948.12,9660.28,9800.0,9391.101071,250.55,1,0.99,68.88438142999999,15.34,15.513333333333334,15.043333333333333,15.383333333333333,15.383333333333333,0.028529781,8455.827227,1.16389953,1.28792646,69.98568825,-0.963933409,261.6404524,258.7359793,2.21729197,2.50481945,857275.6163,8437078009,857275.6163,8437078009,217467.7461,2140259566.0,63,655211.8713,6448420514,857275.6163,8437078009,1380981.689,13591253526,2238257.306,22028331535.0,857275.6163212092,8437078008.999464
2018-05-06,Down,1074.8,1077.2,10820000,10963000,10500000,10684000,-136000,-0.0126,8806,94436279578.0,10572800,10668867,10294700,11003150,9586250.397,0.77,0.14,-136000,0,136000,266000.0,116250.0,2.2881720430000003,69.58796599,10251197,9758989,492208,420024,75.78125,82.0920934,9863.99,9970.0,9417.03,9659.01,27690,1077,10402754,9799.99,9880.0,9390.0,9600.0,7651.215006,250.55,1,0.99,68.5996478,15.155000000000001,15.326666666666666,14.826666666666666,15.176666666666668,15.176666666666668,-0.080969025,9938.140026000001,0.97030128,1.076075323,70.60383497,-1.004848782,249.52362680000002,247.29969649999998,2.49523627,2.3095500159999998,854823.8409999999,8243057751,854823.8409999999,8243057751,216415.9393,2086896738.0,67,655314.7805,6319193875,854823.8409999999,8243057751,1379825.091,13305639555,2234648.932,21548697306.0,854823.8410277992,8243057750.792657
2018-05-07,Down,1074.8,1077.2,10684000,10721000,10264000,10422000,-262000,-0.0245,8143,84745378279.0,10650800,10618600,10355000,10990077,9719923.312,0.55,0.12,-262000,0,262000,276500.0,145400.0,1.901650619,65.53685708,10277474,9808101,469373,429894,43.23189927,70.5193788,9661.02,9689.67,9181.0,9365.0,33788,1077,10086105,9600.0,9619.55,9162.85,9353.0,9909.982462,250.55,1,0.99,68.31491417,14.97,15.14,14.61,14.97,14.97,0.10622147400000001,9077.834557,1.03131974,1.137806948,69.76068315,-0.622623585,192.5602584,190.33334130000003,1.61815343,2.2090906340000003,863345.625,8082771243,863345.625,8082771243,214936.1624,2012264593.0,56,655160.2052,6133708115,863345.625,8082771243,1377251.879,12894038677,2240597.504,20976809920.0,863345.6249867191,8082771242.969412
